2022-01-30,10,284,114,1236
2022-01-30,11,274,111,1825
2022-01-30,12,226,128,1885
2022-01-30,13,249,165,1769
2022-01-30,14,239,157,1623
2022-01-30,15,191,134,1509
2022-01-30,16,210,126,1703
2022-01-30,17,198,121,1765
2022-01-30,18,210,121,1573
2022-01-30,19,235,123,1320
2022-01-30,20,311,128,1093
2022-01-30,21,295,151,831
2022-01-30,22,209,81,616
2022-01-30,23,184,71,366
2022-01-31,0,233,65,53
2022-01-31,6,189,51,1034
2022-01-31,7,231,97,2488
2022-01-31,8,396,248,2728
2022-01-31,9,411,260,2521
2022-01-31,10,371,234,2281
2022-01-31,11,352,207,2409
2022-01-31,12,340,222,2534
2022-01-31,13,312,185,2735
2022-01-31,14,379,232,2644
2022-01-31,15,433,258,2691
2022-01-31,16,412,258,2455
2022-01-31,17,396,257,2924
2022-01-31,18,382,255,3431
2022-01-31,19,382,263,2409
2022-01-31,20,313,201,1637
2022-01-31,21,254,146,1012
2022-01-31,22,277,113,770
2022-01-31,23,204,81,421
2022-02-01,0,169,71,54
2022-02-01,6,147,60,1030
2022-02-01,7,233,128,2611
2022-02-01,8,273,203,2995
2022-02-01,9,284,200,2696
2022-02-01,10,246,198,2473
2022-02-01,11,225,168,2594
2022-02-01,12,277,189,2650
2022-02-01,13,277,200,2726
2022-02-01,14,286,207,2725
2022-02-01,15,362,261,2739
2022-02-01,16,359,263,3016
2022-02-01,17,304,234,3713
2022-02-01,18,315,230,3875
2022-02-01,19,286,206,2396
2022-02-01,20,249,182,1527
2022-02-01,21,227,138,951
2022-02-01,22,210,119,813
2022-02-01,23,206,93,414
2022-02-02,0,200,74,36
2022-02-02,6,208,60,1036
2022-02-02,7,320,137,2504
2022-02-02,8,361,232,2934
2022-02-02,9,381,266,2620
2022-02-02,10,362,248,2650
2022-02-02,11,329,199,2686
2022-02-02,12,281,205,2690
2022-02-02,13,295,205,2931
2022-02-02,14,308,221,2584
2022-02-02,15,345,251,2728
2022-02-02,16,287,198,2805
2022-02-02,17,322,267,3314
2022-02-02,18,286,218,3322
2022-02-02,19,252,199,2538
2022-02-02,20,237,169,1503
2022-02-02,21,184,128,1132
2022-02-02,22,155,114,821
2022-02-02,23,170,100,535
2022-02-03,0,133,78,63
2022-02-03,6,160,52,1476
2022-02-03,7,226,118,2595
2022-02-03,8,334,210,2297
2022-02-03,9,318,209,2708
2022-02-03,10,314,214,2436
2022-02-03,11,357,230,2664
2022-02-03,12,277,165,2610
2022-02-03,13,305,190,1364
2022-02-04,8,305,202,1473
2022-02-04,9,321,227,2671
2022-02-04,10,293,193,2557
2022-02-05,8,306,135,909
2022-02-06,8,207,68,502
2022-02-06,9,186,100,1154
2022-02-06,10,134,73,1501
2022-02-06,11,229,114,2028
2022-02-06,12,223,106,519
2022-02-07,8,287,206,1481
2022-02-07,9,217,173,2936
2022-02-07,10,262,172,2391
2022-02-07,11,281,177,2735
2022-02-07,12,231,154,3067
2022-02-07,13,265,177,3011
2022-02-07,14,276,182,2785
2022-02-07,15,317,206,2880
2022-02-07,16,323,215,2507
2022-02-07,17,297,196,3646
2022-02-07,18,459,278,3689
2022-02-07,19,382,234,2229
2022-02-07,20,293,185,1306
2022-02-07,21,303,133,840
2022-02-07,22,264,95,778
2022-02-07,23,226,80,377
2022-02-08,0,209,70,56
2022-02-08,6,186,49,1255
2022-02-08,7,235,134,3199
2022-02-08,8,271,202,3112
2022-02-08,9,256,186,2971
2022-02-08,10,295,195,2468
2022-02-08,11,265,183,2671
2022-02-08,12,264,174,2986
2022-02-08,13,311,172,3040
2022-02-08,14,326,196,2671
2022-02-08,15,366,226,2892
2022-02-08,16,300,195,3154
2022-02-08,17,298,221,3550
2022-02-08,18,338,244,3542
2022-02-08,19,311,210,2312
2022-02-08,20,267,183,380
2022-02-08,21,189,122,895
2022-02-08,22,184,102,918
2022-02-08,23,267,148,486
2022-02-09,0,159,79,14
2022-02-09,6,182,56,986
2022-02-09,7,283,144,3126
2022-02-09,8,310,202,3173
2022-02-09,9,314,205,2769
2022-02-09,10,304,194,2886
2022-02-09,11,367,225,2685
2022-02-09,12,330,194,3175
2022-02-09,13,329,206,3015
2022-02-09,14,293,197,2798
2022-02-09,15,280,186,3018
2022-02-09,16,317,195,3164
2022-02-09,17,374,232,3984
2022-02-09,18,354,237,4008
2022-02-09,19,362,237,2337
2022-02-09,20,322,197,1323
2022-02-09,21,207,110,952
2022-02-09,22,254,112,795
2022-02-09,23,243,108,421
2022-02-10,6,212,61,1203
2022-02-10,7,263,149,3000
2022-02-10,8,335,232,3107
2022-02-10,9,337,236,2719
2022-02-10,10,314,200,2565
2022-02-10,11,299,178,2655
2022-02-10,12,296,173,2942
2022-02-10,13,321,218,3129
2022-02-10,14,325,195,2682
2022-02-10,15,308,195,2896
2022-02-10,16,335,222,2916
2022-02-10,17,317,215,3375
2022-02-10,18,320,234,3817
2022-02-10,19,331,233,2739
2022-02-10,20,347,222,1604
2022-02-10,21,287,148,1155
2022-02-10,22,155,77,986
2022-02-10,23,230,100,649
2022-02-11,0,208,85,105
2022-02-11,6,150,51,1168
2022-02-11,7,248,119,2945
2022-02-11,8,309,194,2910
2022-02-11,9,327,218,2538
2022-02-11,10,366,236,2734
2022-02-11,11,363,226,2816
2022-02-11,12,413,258,3164
2022-02-11,13,331,221,2940
2022-02-11,14,390,249,2903
2022-02-11,15,355,207,419
2022-02-11,16,357,241,2405
2022-02-11,17,424,257,3766
2022-02-11,18,396,267,3712
2022-02-11,19,435,294,2423
2022-02-11,20,414,232,1699
2022-02-11,21,244,131,1158
2022-02-11,22,306,155,1010
2022-02-11,23,255,115,746
2022-02-12,0,232,104,95
2022-02-12,6,232,52,684
2022-02-12,7,258,101,1246
2022-02-12,8,220,108,1608
2022-02-12,9,285,159,1925
2022-02-12,10,307,176,2566
2022-02-12,11,325,193,2879
2022-02-12,12,310,193,2761
2022-02-12,13,276,187,2424
2022-02-12,14,311,213,2084
2022-02-12,15,271,176,2029
2022-02-12,16,238,129,2033
2022-02-12,17,257,167,1939
2022-02-12,18,356,186,2070
2022-02-12,19,306,156,2142
2022-02-12,20,288,173,1532
2022-02-12,21,256,149,1158
2022-02-12,22,263,131,1079
2022-02-12,23,289,132,765
2022-02-13,0,261,109,126
2022-02-13,6,308,80,467
2022-02-13,7,301,94,635
2022-02-13,8,251,86,749
2022-02-13,9,228,79,1055
2022-02-13,10,206,100,1730
2022-02-13,11,231,131,2238
2022-02-13,12,184,106,2437
2022-02-13,13,213,128,2029
2022-02-13,14,271,166,1750
2022-02-13,15,232,137,2080
2022-02-13,16,232,144,1864
2022-02-13,17,194,116,1771
2022-02-13,18,194,118,2065
2022-02-13,19,200,125,1953
2022-02-13,20,261,157,1555
2022-02-13,21,225,121,1090
2022-02-13,22,221,113,700
2022-02-13,23,248,103,411
2022-02-14,0,260,79,54
2022-02-14,6,218,54,1261
2022-02-14,7,261,122,3269
2022-02-14,8,370,243,3129
2022-02-14,9,320,219,2822
2022-02-14,10,314,203,2606
2022-02-14,11,411,241,2550
2022-02-14,12,373,201,2838
2022-02-14,13,375,216,3077
2022-02-14,14,331,203,688
2022-02-16,9,321,219,1323
2022-02-16,10,357,237,1325
2022-02-17,9,323,212,734
2022-02-17,10,323,221,2712
2022-02-17,11,340,212,2754
2022-02-17,12,297,185,2954
2022-02-17,13,362,215,3191
2022-02-17,14,355,229,2896
2022-02-17,15,318,220,3034
2022-02-17,16,322,208,2932
2022-02-17,17,402,238,3538
2022-02-17,18,401,251,3991
2022-02-17,19,360,268,1784
2022-02-17,20,303,200,979
2022-02-17,21,254,166,831
2022-02-17,22,238,118,863
2022-02-17,23,226,116,608
2022-02-18,0,207,73,54
2022-02-18,6,227,60,1289
2022-02-18,7,272,134,3145
2022-02-18,8,367,247,3194
2022-02-18,9,288,190,2680
2022-02-18,10,375,210,2764
2022-02-18,11,399,257,2803
2022-02-18,12,245,157,3243
2022-02-18,13,289,193,3283
2022-02-18,14,354,231,3054
2022-02-18,15,313,214,3088
2022-02-18,16,279,200,3770
2022-02-18,17,309,211,4044
2022-02-18,18,339,248,3772
2022-02-18,19,282,216,2760
2022-02-18,20,401,258,1763
2022-02-18,21,308,171,1064
2022-02-18,22,262,134,1048
2022-02-18,23,273,135,712
2022-02-19,0,213,81,64
2022-02-19,6,185,51,750
2022-02-19,7,236,91,1323
2022-02-19,8,252,114,1410
2022-02-19,9,214,125,1509
2022-02-19,10,234,160,2742
2022-02-19,11,277,169,2968
2022-02-19,12,301,180,3035
2022-02-19,13,295,186,2630
2022-02-19,14,265,174,2468
2022-02-19,15,218,142,2596
2022-02-19,16,212,128,1973
2022-02-19,17,185,117,2281
2022-02-19,18,226,159,2378
2022-02-19,19,275,189,1617
2022-02-19,20,415,231,1210
2022-02-19,21,272,164,1084
2022-02-19,22,247,129,990
2022-02-19,23,293,136,942
2022-02-20,0,213,76,92
2022-02-20,6,199,76,520
2022-02-20,7,198,84,625
2022-02-20,8,269,111,862
2022-02-20,9,197,95,1196
2022-02-20,10,169,109,1637
2022-02-20,11,224,123,2228
2022-02-20,12,300,152,2264
2022-02-20,13,254,137,1915
2022-02-20,14,259,142,1873
2022-02-20,15,176,114,2046
2022-02-20,16,190,114,1928
2022-02-20,17,197,112,1814
2022-02-20,18,245,131,2082
2022-02-20,19,277,132,1359
2022-02-20,20,219,110,1153
2022-02-20,21,166,78,832
2022-02-20,22,195,76,505
2022-02-20,23,189,87,421
2022-02-21,0,207,48,31
2022-02-21,6,300,160,1284
2022-02-21,7,357,229,3165
2022-02-21,8,425,267,3272
2022-02-21,9,350,224,2824
2022-02-21,10,345,197,2565
2022-02-21,11,308,186,2608
2022-02-21,12,394,233,3058
2022-02-21,13,454,250,3044
2022-02-21,14,422,245,2832
2022-02-21,15,438,254,2929
2022-02-21,16,474,292,3044
2022-02-21,17,412,273,3898
2022-02-21,18,412,269,3695
2022-02-21,19,315,168,2123
2022-02-21,20,230,116,1297
2022-02-21,21,255,99,753
2022-02-21,22,219,82,570
2022-02-21,23,258,79,201
2022-02-22,0,173,54,20
2022-02-22,6,298,144,1412
2022-02-22,7,405,260,3319
2022-02-22,8,393,257,3240
2022-02-22,9,343,203,2616
2022-02-22,10,367,195,2471
2022-02-22,11,377,198,2770
2022-02-22,12,387,196,2920
2022-02-22,13,354,190,3173
2022-02-22,14,307,173,2783
2022-02-22,15,376,218,3032
2022-02-22,16,463,267,2970
2022-02-22,17,461,289,3960
2022-02-22,18,321,195,3927
2022-02-22,19,366,220,2223
2022-02-22,20,342,161,1367
2022-02-22,21,246,102,925
2022-02-22,22,290,93,749
2022-02-22,23,274,70,403
2022-02-23,0,244,53,62
2022-02-23,6,260,144,1238
2022-02-23,7,311,224,3313
2022-02-23,8,398,274,3418
2022-02-23,9,392,248,2628
2022-02-23,10,423,274,2512
2022-02-23,11,402,244,2674
2022-02-23,12,406,232,2963
2022-02-23,13,452,273,3228
2022-02-23,14,408,226,2837
2022-02-23,15,401,230,2786
2022-02-23,16,465,258,3227
2022-02-23,17,439,266,4017
2022-02-23,18,469,303,3692
2022-02-23,19,398,240,2128
2022-02-23,20,340,168,1168
2022-02-23,21,313,145,827
2022-02-23,22,326,130,702
2022-02-23,23,273,86,441
2022-02-24,0,235,67,78
2022-02-24,6,393,168,1114
2022-02-24,7,396,251,3048
2022-02-24,8,360,217,3161
2022-02-24,9,313,197,2821
2022-02-24,10,297,189,2577
2022-02-24,11,259,162,2631
2022-02-24,12,319,203,3135
2022-02-24,13,368,221,3065
2022-02-24,14,359,235,2773
2022-02-24,15,381,250,2102
2022-02-24,16,401,262,2694
2022-02-24,17,385,279,3930
2022-02-24,18,386,269,3725
2022-02-24,19,367,215,2032
2022-02-24,20,284,139,1342
2022-02-24,21,259,112,983
2022-02-24,22,318,118,726
2022-02-24,23,266,82,425
2022-02-25,0,229,60,33
2022-02-25,6,277,148,1189
2022-02-25,7,315,216,2939
2022-02-25,8,314,225,2982
2022-02-25,9,301,196,2724
2022-02-25,10,318,202,2571
2022-02-25,11,234,155,2722
2022-02-25,12,323,215,3211
2022-02-25,13,287,190,3085
2022-02-25,14,328,210,3221
2022-02-25,15,330,202,2746
2022-02-25,16,345,248,2751
2022-02-25,17,387,261,3463
2022-02-25,18,394,264,3394
2022-02-25,19,391,236,2000
2022-02-25,20,343,186,1185
2022-02-25,21,329,161,934
2022-02-25,22,309,120,719
2022-02-25,23,257,94,535
2022-02-26,0,200,54,60
2022-02-26,6,268,87,625
2022-02-26,7,308,135,1071
2022-02-26,8,311,147,1373
2022-02-26,9,326,145,1674
2022-02-26,10,256,126,2189
2022-02-26,11,306,161,2253
2022-02-26,12,316,198,2192
2022-02-26,13,235,134,2032
2022-02-26,14,328,159,1314
2022-02-26,15,319,172,1947
2022-02-26,16,263,130,1079
2022-02-26,17,282,122,1774
2022-02-26,18,304,119,1703
2022-02-26,19,306,151,1130
2022-02-26,20,301,134,978
2022-02-26,21,283,123,755
2022-02-26,22,286,94,709
2022-02-26,23,237,80,463
2022-02-27,0,257,66,24
2022-02-27,6,229,81,332
2022-02-27,7,238,95,538
2022-02-27,8,248,85,674
2022-02-27,9,250,89,873
2022-02-27,10,276,112,1087
2022-02-27,11,274,125,1706
2022-02-27,12,272,132,1639
2022-02-27,13,271,122,1480
2022-02-27,14,283,106,1307
2022-02-27,15,308,138,1475
2022-02-27,16,269,124,1237
2022-02-27,17,264,120,1462
2022-02-27,18,316,129,1535
2022-02-27,19,301,139,1068
2022-02-27,20,289,100,794
2022-02-27,21,251,83,521
2022-02-27,22,254,80,328
2022-02-27,23,240,72,225
2022-02-28,0,166,45,13
2022-02-28,6,237,95,586
2022-02-28,7,262,149,1165
2022-02-28,8,286,151,1245
2022-02-28,9,255,116,1122
2022-02-28,10,216,146,1448
2022-02-28,11,174,112,1679
2022-02-28,12,188,118,1435
2022-02-28,13,199,118,1501
2022-02-28,14,192,109,1717
2022-02-28,15,289,171,1902
2022-02-28,16,302,167,1814
2022-02-28,17,312,177,2189
2022-02-28,18,321,172,1907
2022-02-28,19,308,156,1268
2022-02-28,20,238,102,857
2022-02-28,21,213,89,635
2022-02-28,22,271,96,551
2022-02-28,23,218,73,361
2022-03-01,0,194,63,48
2022-03-01,6,152,83,521
2022-03-01,7,216,120,980
2022-03-01,8,201,108,1162
2022-03-01,9,227,123,1208
2022-03-01,10,235,136,1459
2022-03-01,11,223,128,1736
2022-03-01,12,187,117,1764
2022-03-01,13,230,131,1553
2022-03-01,14,259,155,1535
2022-03-01,15,247,128,471
2022-03-01,16,262,137,456
2022-03-01,17,361,174,717
2022-03-01,18,292,133,1297
2022-03-01,19,294,137,914
2022-03-01,20,344,131,690
2022-03-01,21,341,127,246
2022-03-01,22,248,84,388
2022-03-01,23,241,78,226
2022-03-02,0,170,53,5
2022-03-02,6,253,90,432
2022-03-02,7,307,179,1803
2022-03-02,8,296,165,1988
2022-03-02,9,290,171,1933
2022-03-02,10,268,146,1935
2022-03-02,11,337,166,2037
2022-03-02,12,314,166,2254
2022-03-02,13,389,192,2335
2022-03-02,14,371,180,2301
2022-03-02,15,328,187,2294
2022-03-02,16,354,208,2568
2022-03-02,17,371,212,2921
2022-03-02,18,384,225,2818
2022-03-02,19,374,177,1641
2022-03-02,20,273,134,1089
2022-03-02,21,229,110,615
2022-03-02,22,269,88,421
2022-03-02,23,287,70,312
2022-03-03,0,239,48,36
2022-03-03,6,335,120,738
2022-03-03,7,485,299,3153
2022-03-03,8,436,247,3178
2022-03-03,9,464,223,2777
2022-03-03,10,394,176,2536
2022-03-03,11,402,166,2757
2022-03-03,12,420,194,2858
2022-03-03,13,420,197,741
2022-03-04,8,403,228,1608
2022-03-04,9,366,168,2544
2022-03-04,10,398,184,2423
2022-03-04,11,411,203,2644
2022-03-04,12,365,169,2832
2022-03-04,13,430,217,2931
2022-03-04,14,400,212,2782
2022-03-04,15,361,213,2934
2022-03-04,16,402,247,3118
2022-03-04,17,385,236,3630
2022-03-04,18,495,268,3381
2022-03-04,19,375,193,2138
2022-03-04,20,366,166,1367
2022-03-04,21,393,137,982
2022-03-04,22,417,120,918
2022-03-04,23,360,90,351
2022-03-05,0,279,64,61
2022-03-05,6,235,76,532
2022-03-05,7,263,114,1086
2022-03-05,8,249,142,1608
2022-03-05,9,284,160,1813
2022-03-05,10,308,183,2401
2022-03-05,11,343,158,2645
2022-03-05,12,365,203,2705
2022-03-05,13,332,173,2478
2022-03-05,14,268,149,2362
2022-03-05,15,263,169,2532
2022-03-05,16,289,166,2037
2022-03-05,17,272,143,1966
2022-03-05,18,264,151,2278
2022-03-05,19,345,190,1911
2022-03-05,20,319,181,1460
2022-03-05,21,349,155,1151
2022-03-05,22,294,112,981
2022-03-05,23,279,99,510
2022-03-06,0,266,74,67
2022-03-06,6,274,83,417
2022-03-06,7,255,80,564
2022-03-06,8,292,79,725
2022-03-06,9,277,102,925
2022-03-06,10,263,115,1425
2022-03-06,11,288,141,1925
2022-03-06,12,282,130,2201
2022-03-06,13,346,151,1718
2022-03-06,14,341,151,1754
2022-03-06,15,350,163,1817
2022-03-06,16,373,167,1704
2022-03-06,17,370,170,1594
2022-03-06,18,367,148,2171
2022-03-06,19,310,146,1553
2022-03-06,20,273,148,1148
2022-03-06,21,264,116,848
2022-03-06,22,306,97,586
2022-03-06,23,325,70,203
2022-03-07,0,304,48,29
2022-03-07,6,412,164,1260
2022-03-07,7,400,229,3489
2022-03-07,8,390,207,3331
2022-03-07,9,433,228,2895
2022-03-07,10,403,210,2382
2022-03-07,11,385,181,2635
2022-03-07,12,421,202,3017
2022-03-07,13,427,198,3009
2022-03-07,14,417,194,2656
2022-03-07,15,479,218,2766
2022-03-07,16,480,236,3077
2022-03-07,17,482,227,3734
2022-03-07,18,531,302,3519
2022-03-07,19,493,235,2113
2022-03-07,20,386,145,304
2022-03-07,21,254,92,775
2022-03-07,22,216,83,595
2022-03-07,23,257,65,223
2022-03-08,0,260,48,31
2022-03-08,6,385,155,1283
2022-03-08,7,453,265,3350
2022-03-08,8,431,255,3170
2022-03-08,9,325,190,3117
2022-03-08,10,276,153,2697
2022-03-08,11,283,157,2776
2022-03-08,12,410,211,2815
2022-03-08,13,342,161,3064
2022-03-08,14,415,209,2780
2022-03-08,15,329,172,2103
2022-03-08,16,394,255,1736
2022-03-08,17,360,213,3857
2022-03-08,18,365,235,3659
2022-03-08,19,371,210,2218
2022-03-08,20,340,143,1381
2022-03-08,21,278,120,889
2022-03-08,22,249,98,764
2022-03-08,23,192,78,374
2022-03-09,0,159,42,41
2022-03-09,6,216,114,1143
2022-03-09,7,303,202,3317
2022-03-09,8,301,198,3165
2022-03-09,9,341,205,2900
2022-03-09,10,396,218,13
2022-03-10,8,402,212,1621
2022-03-10,9,337,189,2989
2022-03-10,10,333,174,2431
2022-03-10,11,288,171,2706
2022-03-10,12,361,203,2853
2022-03-10,13,393,233,3183
2022-03-10,14,443,216,3314
2022-03-10,15,462,225,2995
2022-03-10,16,431,259,3382
2022-03-10,17,481,286,4088
2022-03-10,18,442,276,3924
2022-03-10,19,431,234,2328
2022-03-10,20,368,144,906
2022-03-10,21,361,124,455
2022-03-10,22,296,102,797
2022-03-10,23,279,74,416
2022-03-11,0,282,56,43
2022-03-11,6,365,136,1159
2022-03-11,7,451,256,3242
2022-03-11,8,454,232,3179
2022-03-11,9,427,237,2855
2022-03-11,10,353,208,2528
2022-03-11,11,258,146,2362
2022-03-11,12,291,181,2187
2022-03-11,13,362,215,3213
2022-03-11,14,340,203,2982
2022-03-11,15,324,183,2856
2022-03-11,16,355,219,3920
2022-03-11,17,369,237,4218
2022-03-11,18,321,224,3659
2022-03-11,19,390,246,2119
2022-03-11,20,275,177,1187
2022-03-11,21,271,144,903
2022-03-11,22,220,99,911
2022-03-11,23,219,95,522
2022-03-12,0,178,58,14
2022-03-12,6,298,101,504
2022-03-12,7,296,109,952
2022-03-12,8,311,159,1190
2022-03-12,9,314,149,894
2022-03-12,10,341,160,2081
2022-03-12,11,346,183,2305
2022-03-12,12,323,202,2006
2022-03-12,13,319,196,1605
2022-03-12,14,293,172,2537
2022-03-12,15,313,166,2804
2022-03-12,16,373,195,2203
2022-03-12,17,354,175,1052
2022-03-12,18,334,181,1293
2022-03-12,19,337,179,1268
2022-03-12,20,370,189,1141
2022-03-12,21,353,145,863
2022-03-12,22,308,136,824
2022-03-12,23,274,95,597
2022-03-13,0,299,95,110
2022-03-13,6,330,71,148
2022-03-13,7,276,77,111
2022-03-13,8,260,78,312
2022-03-13,9,240,88,599
2022-03-13,10,231,96,884
2022-03-13,11,335,149,716
2022-03-13,12,341,147,1707
2022-03-13,13,303,117,1917
2022-03-13,14,308,137,1826
2022-03-13,15,287,121,1909
2022-03-13,16,346,156,1900
2022-03-13,17,319,132,1736
2022-03-13,18,317,165,1608
2022-03-13,19,299,136,1211
2022-03-13,20,285,135,891
2022-03-13,21,213,92,660
2022-03-13,22,213,81,394
2022-03-13,23,170,47,223
2022-03-14,0,214,47,20
2022-03-14,6,351,136,606
2022-03-14,7,419,216,2860
2022-03-14,8,407,223,3193
2022-03-14,9,388,209,2804
2022-03-14,10,310,158,2433
2022-03-14,11,342,155,2416
2022-03-14,12,383,186,2794
2022-03-14,13,360,171,2791
2022-03-14,14,351,178,2151
2022-03-14,15,378,166,2321
2022-03-14,16,362,193,3116
2022-03-14,17,438,245,3975
2022-03-14,18,427,241,3598
2022-03-14,19,414,173,1676
2022-03-14,20,335,113,761
2022-03-15,8,377,229,1602
2022-03-15,9,295,174,2856
2022-03-15,10,320,180,2656
2022-03-15,11,259,134,2545
2022-03-16,8,363,208,911
2022-03-16,9,296,182,907
2022-03-17,8,322,209,1658
2022-03-17,9,272,180,2873
2022-03-17,10,264,163,2582
2022-03-17,11,298,170,2614
2022-03-17,12,288,174,2920
2022-03-17,13,312,203,3234
2022-03-17,14,259,176,2820
2022-03-17,15,301,223,2855
2022-03-17,16,358,247,2953
2022-03-17,17,334,255,4529
2022-03-17,18,385,319,3380
2022-03-17,19,216,170,1829
2022-03-17,20,275,149,1037
2022-03-17,21,267,137,778
2022-03-17,22,301,118,690
2022-03-17,23,205,72,370
2022-03-18,0,192,60,0
2022-03-18,6,325,118,1163
