0.020244;0.0016447+0.040522j
0.020385;0.0016677+0.040804j
0.020526;0.001691+0.041087j
0.020669;0.0017146+0.041373j
0.020812;0.0017386+0.04166j
0.020957;0.0017629+0.04195j
0.021102;0.0017875+0.042241j
0.021248;0.0018125+0.042535j
0.021396;0.0018379+0.042831j
0.021544;0.0018635+0.043129j
0.021694;0.0018896+0.043428j
0.021844;0.001916+0.04373j
0.021996;0.0019428+0.044034j
0.022149;0.0019699+0.04434j
0.022302;0.0019975+0.044649j
0.022457;0.0020254+0.044959j
0.022613;0.0020537+0.045272j
0.02277;0.0020825+0.045586j
0.022928;0.0021116+0.045903j
0.023087;0.0021411+0.046223j
0.023247;0.0021711+0.046544j
0.023408;0.0022014+0.046868j
0.023571;0.0022322+0.047193j
0.023734;0.0022634+0.047522j
0.023899;0.0022951+0.047852j
0.024065;0.0023272+0.048185j
0.024232;0.0023598+0.04852j
0.0244;0.0023928+0.048857j
0.024569;0.0024263+0.049197j
0.02474;0.0024602+0.049539j
0.024911;0.0024946+0.049884j
0.025084;0.0025296+0.050231j
0.025258;0.002565+0.05058j
0.025433;0.0026009+0.050932j
0.02561;0.0026373+0.051287j
0.025788;0.0026742+0.051643j
0.025967;0.0027116+0.052003j
0.026147;0.0027496+0.052364j
0.026328;0.0027881+0.052729j
0.026511;0.0028271+0.053096j
0.026695;0.0028667+0.053465j
0.02688;0.0029069+0.053837j
0.027067;0.0029476+0.054212j
0.027254;0.0029889+0.054589j
0.027443;0.0030308+0.054969j
0.027634;0.0030732+0.055351j
0.027826;0.0031163+0.055737j
0.028019;0.00316+0.056125j
0.028213;0.0032042+0.056515j
0.028409;0.0032491+0.056909j
0.028606;0.0032947+0.057305j
0.028804;0.0033409+0.057704j
0.029004;0.0033877+0.058105j
0.029206;0.0034352+0.05851j
0.029408;0.0034834+0.058917j
0.029612;0.0035322+0.059327j
0.029818;0.0035818+0.059741j
0.030025;0.003632+0.060157j
0.030233;0.0036829+0.060575j
0.030443;0.0037346+0.060997j
0.030654;0.003787+0.061422j
0.030867;0.0038401+0.06185j
0.031081;0.003894+0.062281j
0.031296;0.0039487+0.062714j
0.031514;0.0040041+0.063151j
0.031732;0.0040603+0.063591j
0.031952;0.0041173+0.064034j
0.032174;0.0041751+0.06448j
0.032397;0.0042338+0.064929j
0.032622;0.0042932+0.065382j
0.032849;0.0043535+0.065837j
0.033076;0.0044147+0.066296j
0.033306;0.0044767+0.066758j
0.033537;0.0045396+0.067223j
0.03377;0.0046034+0.067692j
0.034004;0.0046681+0.068164j
0.03424;0.0047337+0.068639j
0.034478;0.0048002+0.069117j
0.034717;0.0048677+0.069599j
0.034958;0.0049362+0.070084j
0.0352;0.0050056+0.070573j
0.035445;0.005076+0.071065j
0.03569;0.0051474+0.07156j
0.035938;0.0052198+0.07206j
0.036187;0.0052933+0.072562j
0.036439;0.0053678+0.073068j
0.036691;0.0054433+0.073578j
0.036946;0.0055199+0.074091j
0.037202;0.0055977+0.074608j
0.037461;0.0056765+0.075128j
0.03772;0.0057564+0.075652j
0.037982;0.0058375+0.07618j
0.038246;0.0059197+0.076712j
0.038511;0.0060032+0.077247j
0.038778;0.0060878+0.077786j
0.039047;0.0061736+0.078329j
0.039318;0.0062606+0.078876j
0.039591;0.0063489+0.079426j
0.039866;0.0064384+0.079981j
0.040142;0.0065292+0.080539j
0.040421;0.0066213+0.081102j
0.040701;0.0067148+0.081668j
0.040984;0.0068095+0.082238j
0.041268;0.0069056+0.082813j
0.041555;0.0070031+0.083391j
0.041843;0.007102+0.083974j
0.042133;0.0072023+0.08456j
0.042426;0.007304+0.085151j
0.04272;0.0074072+0.085746j
0.043016;0.0075119+0.086345j
0.043315;0.0076181+0.086948j
0.043615;0.0077258+0.087556j
0.043918;0.007835+0.088168j
0.044223;0.0079458+0.088784j
0.04453;0.0080582+0.089405j
0.044839;0.0081722+0.09003j
0.04515;0.0082879+0.09066j
0.045463;0.0084052+0.091294j
0.045778;0.0085242+0.091932j
0.046096;0.0086449+0.092575j
0.046416;0.0087674+0.093223j
0.046738;0.0088916+0.093875j
0.047062;0.0090176+0.094532j
0.047389;0.0091454+0.095193j
0.047718;0.0092751+0.09586j
0.048049;0.0094066+0.096531j
0.048382;0.0095401+0.097206j
0.048718;0.0096754+0.097887j
0.049056;0.0098128+0.098572j
0.049396;0.0099521+0.099262j
0.049739;0.010093+0.099958j
0.050084;0.010237+0.10066j
0.050432;0.010382+0.10136j
0.050782;0.01053+0.10207j
0.051134;0.010679+0.10279j
0.051489;0.010831+0.10351j
0.051846;0.010985+0.10423j
0.052206;0.011142+0.10496j
0.052568;0.0113+0.1057j
0.052933;0.011461+0.10644j
0.0533;0.011624+0.10719j
0.05367;0.01179+0.10794j
0.054042;0.011958+0.1087j
0.054417;0.012128+0.10946j
0.054795;0.012301+0.11023j
0.055175;0.012477+0.111j
0.055558;0.012655+0.11178j
0.055943;0.012835+0.11256j
0.056331;0.013019+0.11335j
0.056722;0.013205+0.11415j
0.057116;0.013393+0.11495j
0.057512;0.013585+0.11576j
0.057911;0.013779+0.11657j
0.058313;0.013976+0.11739j
0.058718;0.014176+0.11822j
0.059125;0.014379+0.11905j
0.059535;0.014585+0.11988j
0.059948;0.014794+0.12073j
0.060364;0.015006+0.12158j
0.060783;0.015221+0.12243j
0.061205;0.015439+0.12329j
0.06163;0.015661+0.12416j
0.062057;0.015885+0.12503j
0.062488;0.016113+0.12591j
0.062921;0.016345+0.1268j
0.063358;0.01658+0.12769j
0.063798;0.016818+0.12859j
0.06424;0.01706+0.1295j
0.064686;0.017306+0.13041j
0.065135;0.017555+0.13133j
0.065587;0.017807+0.13225j
0.066042;0.018064+0.13318j
0.0665;0.018324+0.13412j
0.066962;0.018589+0.13507j
0.067426;0.018857+0.13602j
0.067894;0.019129+0.13698j
0.068365;0.019405+0.13795j
0.06884;0.019686+0.13892j
0.069317;0.019971+0.1399j
0.069798;0.020259+0.14089j
0.070282;0.020553+0.14188j
0.07077;0.02085+0.14288j
0.071261;0.021152+0.14389j
0.071756;0.021459+0.14491j
0.072253;0.02177+0.14593j
0.072755;0.022086+0.14696j
0.07326;0.022407+0.148j
0.073768;0.022732+0.14905j
0.07428;0.023063+0.1501j
0.074795;0.023398+0.15116j
0.075314;0.023739+0.15223j
0.075837;0.024084+0.15331j
0.076363;0.024435+0.1544j
0.076893;0.024791+0.15549j
0.077426;0.025153+0.15659j
0.077964;0.02552+0.1577j
0.078505;0.025893+0.15882j
0.079049;0.026272+0.15994j
0.079598;0.026656+0.16108j
0.08015;0.027046+0.16222j
0.080706;0.027442+0.16337j
0.081266;0.027844+0.16453j
0.08183;0.028253+0.16569j
0.082398;0.028667+0.16687j
0.08297;0.029088+0.16805j
0.083545;0.029516+0.16925j
0.084125;0.02995+0.17045j
0.084709;0.03039+0.17166j
0.085296;0.030838+0.17288j
0.085888;0.031293+0.17411j
0.086484;0.031754+0.17534j
0.087084;0.032223+0.17659j
0.087689;0.032699+0.17785j
0.088297;0.033182+0.17911j
0.08891;0.033673+0.18039j
0.089527;0.034172+0.18167j
0.090148;0.034679+0.18296j
0.090773;0.035193+0.18427j
0.091403;0.035715+0.18558j
0.092037;0.036246+0.1869j
0.092676;0.036785+0.18823j
0.093319;0.037333+0.18958j
0.093966;0.037889+0.19093j
0.094618;0.038454+0.19229j
0.095275;0.039028+0.19366j
0.095936;0.039611+0.19504j
0.096602;0.040203+0.19643j
0.097272;0.040805+0.19784j
0.097947;0.041416+0.19925j
0.098627;0.042037+0.20067j
0.099311;0.042668+0.20211j
0.1;0.043309+0.20355j
0.10069;0.04396+0.20501j
0.10139;0.044622+0.20647j
0.1021;0.045294+0.20795j
0.1028;0.045978+0.20944j
0.10352;0.046672+0.21094j
0.10424;0.047377+0.21244j
0.10496;0.048094+0.21397j
0.10569;0.048823+0.2155j
0.10642;0.049563+0.21704j
0.10716;0.050316+0.2186j
0.1079;0.051081+0.22016j
0.10865;0.051858+0.22174j
0.10941;0.052648+0.22333j
0.11016;0.053451+0.22493j
0.11093;0.054267+0.22654j
0.1117;0.055097+0.22817j
0.11247;0.05594+0.22981j
0.11325;0.056798+0.23146j
0.11404;0.057669+0.23312j
0.11483;0.058555+0.23479j
0.11563;0.059456+0.23648j
0.11643;0.060372+0.23817j
0.11724;0.061303+0.23989j
0.11805;0.06225+0.24161j
0.11887;0.063212+0.24334j
0.1197;0.064191+0.24509j
0.12053;0.065186+0.24685j
0.12136;0.066199+0.24863j
0.1222;0.067228+0.25042j
0.12305;0.068274+0.25222j
0.12391;0.069339+0.25403j
0.12477;0.070422+0.25586j
0.12563;0.071523+0.2577j
0.1265;0.072643+0.25955j
0.12738;0.073782+0.26142j
0.12826;0.074941+0.2633j
0.12915;0.07612+0.26519j
0.13005;0.077319+0.2671j
0.13095;0.078539+0.26902j
0.13186;0.07978+0.27095j
0.13278;0.081042+0.2729j
0.1337;0.082327+0.27486j
0.13463;0.083634+0.27684j
0.13556;0.084964+0.27883j
0.1365;0.086318+0.28083j
0.13745;0.087695+0.28285j
0.1384;0.089096+0.28488j
0.13936;0.090523+0.28693j
0.14033;0.091974+0.28899j
0.1413;0.093452+0.29106j
0.14228;0.094955+0.29315j
0.14327;0.096486+0.29526j
0.14426;0.098044+0.29737j
0.14527;0.09963+0.29951j
0.14627;0.10124+0.30165j
0.14729;0.10289+0.30381j
0.14831;0.10456+0.30599j
0.14934;0.10627+0.30818j
0.15038;0.108+0.31038j
0.15142;0.10977+0.3126j
0.15247;0.11157+0.31483j
0.15353;0.1134+0.31708j
0.15459;0.11526+0.31934j
0.15567;0.11716+0.32161j
0.15675;0.1191+0.3239j
0.15783;0.12107+0.32621j
0.15893;0.12308+0.32852j
0.16003;0.12512+0.33085j
0.16114;0.1272+0.3332j
0.16226;0.12932+0.33556j
0.16339;0.13149+0.33793j
0.16452;0.13369+0.34032j
0.16566;0.13593+0.34272j
0.16681;0.13822+0.34513j
0.16797;0.14055+0.34755j
0.16913;0.14292+0.34999j
0.17031;0.14534+0.35244j
0.17149;0.1478+0.35491j
0.17268;0.15032+0.35738j
0.17388;0.15288+0.35987j
0.17508;0.15549+0.36237j
0.1763;0.15815+0.36488j
0.17752;0.16086+0.3674j
0.17875;0.16362+0.36993j
0.17999;0.16644+0.37247j
0.18124;0.16931+0.37503j
0.1825;0.17224+0.37759j
0.18377;0.17522+0.38016j
0.18504;0.17827+0.38274j
0.18632;0.18137+0.38533j
0.18762;0.18454+0.38792j
0.18892;0.18776+0.39052j
0.19023;0.19105+0.39313j
0.19155;0.19441+0.39574j
0.19288;0.19783+0.39836j
0.19422;0.20132+0.40099j
0.19557;0.20488+0.40361j
0.19692;0.20851+0.40624j
0.19829;0.21221+0.40888j
0.19966;0.21599+0.41151j
0.20105;0.21984+0.41414j
0.20244;0.22377+0.41677j
0.20385;0.22778+0.4194j
0.20526;0.23187+0.42203j
0.20669;0.23604+0.42465j
0.20812;0.2403+0.42726j
0.20957;0.24464+0.42987j
0.21102;0.24907+0.43247j
0.21248;0.25358+0.43506j
0.21396;0.25819+0.43764j
0.21544;0.26289+0.4402j
0.21694;0.26769+0.44275j
0.21844;0.27258+0.44529j
0.21996;0.27757+0.4478j
0.22149;0.28267+0.4503j
0.22302;0.28786+0.45277j
0.22457;0.29316+0.45521j
0.22613;0.29857+0.45763j
0.2277;0.30408+0.46002j
0.22928;0.30971+0.46237j
0.23087;0.31544+0.46469j
0.23247;0.3213+0.46697j
0.23408;0.32726+0.46921j
0.23571;0.33335+0.47141j
0.23734;0.33956+0.47356j
0.23899;0.34589+0.47566j
0.24065;0.35234+0.4777j
0.24232;0.35892+0.47968j
0.244;0.36563+0.48161j
0.24569;0.37247+0.48346j
0.2474;0.37944+0.48525j
0.24911;0.38654+0.48696j
0.25084;0.39378+0.48859j
0.25258;0.40115+0.49013j
0.25433;0.40866+0.49159j
0.2561;0.41632+0.49295j
0.25788;0.42411+0.49421j
0.25967;0.43204+0.49536j
0.26147;0.44012+0.4964j
0.26328;0.44834+0.49732j
0.26511;0.4567+0.49812j
0.26695;0.46521+0.49879j
0.2688;0.47386+0.49932j
0.27067;0.48266+0.4997j
0.27254;0.4916+0.49993j
0.27443;0.50069+0.5j
0.27634;0.50992+0.4999j
0.27826;0.51929+0.49963j
0.28019;0.5288+0.49917j
0.28213;0.53845+0.49852j
0.28409;0.54824+0.49767j
0.28606;0.55817+0.49661j
0.28804;0.56822+0.49532j
0.29004;0.5784+0.49381j
0.29206;0.58871+0.49207j
0.29408;0.59914+0.49007j
0.29612;0.60968+0.48782j
0.29818;0.62034+0.4853j
0.30025;0.63109+0.48251j
0.30233;0.64195+0.47943j
0.30443;0.65289+0.47605j
0.30654;0.66391+0.47237j
0.30867;0.67501+0.46837j
0.31081;0.68617+0.46405j
0.31296;0.69739+0.45939j
0.31514;0.70864+0.45439j
0.31732;0.71993+0.44903j
0.31952;0.73124+0.44331j
0.32174;0.74255+0.43723j
0.32397;0.75386+0.43076j
0.32622;0.76514+0.42391j
0.32849;0.77638+0.41667j
0.33076;0.78757+0.40903j
0.33306;0.79869+0.40098j
0.33537;0.80971+0.39253j
0.3377;0.82063+0.38366j
0.34004;0.83142+0.37438j
0.3424;0.84207+0.36468j
0.34478;0.85254+0.35456j
0.34717;0.86283+0.34402j
0.34958;0.87291+0.33307j
0.352;0.88276+0.32171j
0.35445;0.89236+0.30993j
0.3569;0.90168+0.29775j
0.35938;0.9107+0.28517j
0.36187;0.91941+0.27221j
0.36439;0.92777+0.25886j
0.36691;0.93578+0.24515j
0.36946;0.9434+0.23108j
0.37202;0.95061+0.21667j
0.37461;0.95741+0.20194j
0.3772;0.96375+0.1869j
0.37982;0.96964+0.17157j
0.38246;0.97505+0.15597j
0.38511;0.97996+0.14013j
0.38778;0.98436+0.12406j
0.39047;0.98824+0.10779j
0.39318;0.99158+0.091349j
0.39591;0.99438+0.074754j
0.39866;0.99662+0.058036j
0.40142;0.9983+0.041222j
0.40421;0.99941+0.024339j
0.40701;0.99995+0.0074151j
0.40984;0.99991-0.0095211j
0.41268;0.9993-0.026441j
0.41555;0.99812-0.043317j
0.41843;0.99637-0.060121j
0.42133;0.99406-0.076826j
0.42426;0.9912-0.093403j
0.4272;0.98779-0.10983j
0.43016;0.98384-0.12607j
0.43315;0.97938-0.14211j
0.43615;0.9744-0.15793j
0.43918;0.96894-0.17349j
0.44223;0.96299-0.18879j
0.4453;0.95658-0.20379j
0.44839;0.94974-0.21848j
0.4515;0.94247-0.23285j
0.45463;0.9348-0.24687j
0.45778;0.92675-0.26054j
0.46096;0.91834-0.27384j
0.46416;0.9096-0.28676j
0.46738;0.90053-0.29929j
0.47062;0.89118-0.31142j
0.47389;0.88155-0.32314j
0.47718;0.87167-0.33446j
0.48049;0.86156-0.34536j
0.48382;0.85125-0.35584j
0.48718;0.84075-0.36591j
0.49056;0.83009-0.37556j
0.49396;0.81928-0.38479j
0.49739;0.80835-0.3936j
0.50084;0.79731-0.402j
0.50432;0.78618-0.41j
0.50782;0.77499-0.41759j
0.51134;0.76374-0.42478j
0.51489;0.75245-0.43159j
0.51846;0.74115-0.438j
0.52206;0.72983-0.44405j
0.52568;0.71853-0.44972j
0.52933;0.70724-0.45503j
0.533;0.69599-0.45999j
0.5367;0.68478-0.4646j
0.54042;0.67363-0.46889j
0.54417;0.66254-0.47284j
0.54795;0.65152-0.47649j
0.55175;0.64059-0.47983j
0.55558;0.62975-0.48287j
0.55943;0.61901-0.48563j
0.56331;0.60837-0.48812j
0.56722;0.59784-0.49033j
0.57116;0.58742-0.4923j
0.57512;0.57713-0.49401j
0.57911;0.56696-0.4955j
0.58313;0.55692-0.49675j
0.58718;0.54702-0.49778j
0.59125;0.53725-0.49861j
0.59535;0.52761-0.49924j
0.59948;0.51812-0.49967j
0.60364;0.50876-0.49992j
0.60783;0.49955-0.5j
0.61205;0.49048-0.49991j
0.6163;0.48156-0.49966j
0.62057;0.47278-0.49926j
0.62488;0.46414-0.49871j
0.62921;0.45565-0.49803j
0.63358;0.44731-0.49722j
0.63798;0.43911-0.49628j
0.6424;0.43105-0.49522j
0.64686;0.42313-0.49406j
0.65135;0.41536-0.49278j
0.65587;0.40772-0.49141j
0.66042;0.40023-0.48994j
0.665;0.39287-0.48839j
0.66962;0.38565-0.48675j
0.67426;0.37856-0.48503j
0.67894;0.37161-0.48324j
0.68365;0.36479-0.48137j
0.6884;0.3581-0.47944j
0.69317;0.35153-0.47745j
0.69798;0.34509-0.4754j
0.70282;0.33878-0.47329j
0.7077;0.33259-0.47114j
0.71261;0.32652-0.46894j
0.71756;0.32056-0.46669j
0.72253;0.31472-0.46441j
0.72755;0.309-0.46208j
0.7326;0.30339-0.45972j
0.73768;0.29789-0.45733j
0.7428;0.2925-0.45491j
0.74795;0.28721-0.45246j
0.75314;0.28203-0.44999j
0.75837;0.27695-0.44749j
0.76363;0.27197-0.44497j
0.76893;0.26709-0.44244j
0.77426;0.2623-0.43989j
0.77964;0.25761-0.43732j
0.78505;0.25302-0.43474j
0.79049;0.24851-0.43215j
0.79598;0.24409-0.42955j
0.8015;0.23976-0.42694j
0.80706;0.23552-0.42432j
0.81266;0.23136-0.4217j
0.8183;0.22728-0.41907j
0.82398;0.22328-0.41644j
0.8297;0.21936-0.41381j
0.83545;0.21552-0.41118j
0.84125;0.21175-0.40855j
0.84709;0.20806-0.40592j
0.85296;0.20443-0.40329j
0.85888;0.20088-0.40066j
0.86484;0.1974-0.39804j
0.87084;0.19399-0.39542j
0.87689;0.19064-0.39281j
0.88297;0.18736-0.3902j
0.8891;0.18414-0.3876j
0.89527;0.18098-0.385j
0.90148;0.17789-0.38242j
0.90773;0.17485-0.37984j
0.91403;0.17187-0.37727j
0.92037;0.16895-0.37471j
0.92676;0.16608-0.37216j
0.93319;0.16327-0.36962j
0.93966;0.16052-0.36708j
0.94618;0.15781-0.36456j
0.95275;0.15516-0.36206j
0.95936;0.15256-0.35956j
0.96602;0.15-0.35707j
0.97272;0.1475-0.3546j
0.97947;0.14504-0.35214j
0.98627;0.14262-0.34969j
0.99311;0.14025-0.34725j
1;0.13793-0.34483j
1.0069;0.13565-0.34242j
1.0139;0.13341-0.34002j
1.021;0.13121-0.33764j
1.028;0.12906-0.33526j
1.0352;0.12694-0.33291j
1.0424;0.12486-0.33056j
1.0496;0.12282-0.32823j
1.0569;0.12082-0.32592j
1.0642;0.11885-0.32362j
1.0716;0.11692-0.32133j
1.079;0.11503-0.31906j
1.0865;0.11317-0.3168j
1.0941;0.11134-0.31455j
1.1016;0.10955-0.31232j
1.1093;0.10778-0.31011j
1.117;0.10605-0.3079j
1.1247;0.10435-0.30572j
1.1325;0.10268-0.30354j
1.1404;0.10104-0.30138j
1.1483;0.099431-0.29924j
1.1563;0.097849-0.29711j
1.1643;0.096294-0.29499j
1.1724;0.094767-0.29289j
1.1805;0.093267-0.29081j
1.1887;0.091792-0.28873j
1.197;0.090344-0.28667j
1.2053;0.088921-0.28463j
1.2136;0.087522-0.2826j
1.222;0.086148-0.28058j
1.2305;0.084797-0.27858j
1.2391;0.08347-0.27659j
1.2477;0.082166-0.27462j
1.2563;0.080884-0.27266j
1.265;0.079624-0.27071j
1.2738;0.078386-0.26878j
1.2826;0.077168-0.26686j
1.2915;0.075972-0.26495j
1.3005;0.074796-0.26306j
1.3095;0.073639-0.26118j
1.3186;0.072502-0.25932j
1.3278;0.071385-0.25747j
1.337;0.070286-0.25563j
1.3463;0.069206-0.2538j
1.3556;0.068143-0.25199j
1.365;0.067099-0.25019j
1.3745;0.066072-0.24841j
1.384;0.065062-0.24663j
1.3936;0.064069-0.24487j
1.4033;0.063092-0.24313j
1.413;0.062131-0.24139j
1.4228;0.061186-0.23967j
1.4327;0.060257-0.23796j
1.4426;0.059343-0.23627j
1.4527;0.058444-0.23458j
1.4627;0.05756-0.23291j
1.4729;0.05669-0.23125j
1.4831;0.055835-0.2296j
1.4934;0.054993-0.22797j
1.5038;0.054165-0.22634j
1.5142;0.053351-0.22473j
1.5247;0.052549-0.22313j
1.5353;0.051761-0.22154j
1.5459;0.050985-0.21997j
1.5567;0.050222-0.2184j
1.5675;0.049471-0.21685j
1.5783;0.048732-0.21531j
1.5893;0.048005-0.21378j
1.6003;0.047289-0.21226j
1.6114;0.046585-0.21075j
1.6226;0.045892-0.20925j
1.6339;0.04521-0.20776j
1.6452;0.044539-0.20629j
1.6566;0.043879-0.20482j
1.6681;0.043229-0.20337j
1.6797;0.042589-0.20193j
1.6913;0.041959-0.2005j
1.7031;0.041339-0.19907j
1.7149;0.040729-0.19766j
1.7268;0.040129-0.19626j
1.7388;0.039538-0.19487j
1.7508;0.038956-0.19349j
1.763;0.038383-0.19212j
1.7752;0.037819-0.19076j
1.7875;0.037264-0.18941j
1.7999;0.036718-0.18807j
1.8124;0.03618-0.18674j
1.825;0.03565-0.18542j
1.8377;0.035129-0.1841j
1.8504;0.034615-0.1828j
1.8632;0.03411-0.18151j
1.8762;0.033612-0.18023j
1.8892;0.033122-0.17895j
1.9023;0.032639-0.17769j
1.9155;0.032164-0.17644j
1.9288;0.031696-0.17519j
1.9422;0.031236-0.17395j
1.9557;0.030782-0.17273j
1.9692;0.030335-0.17151j
1.9829;0.029895-0.1703j
1.9966;0.029462-0.1691j
2.0105;0.029035-0.16791j
2.0244;0.028615-0.16672j
2.0385;0.028201-0.16555j
2.0526;0.027794-0.16438j
2.0669;0.027392-0.16322j
2.0812;0.026997-0.16207j
2.0957;0.026608-0.16093j
2.1102;0.026224-0.1598j
2.1248;0.025846-0.15868j
2.1396;0.025474-0.15756j
2.1544;0.025108-0.15645j
2.1694;0.024747-0.15535j
2.1844;0.024391-0.15426j
2.1996;0.024041-0.15318j
2.2149;0.023696-0.1521j
2.2302;0.023356-0.15103j
2.2457;0.023021-0.14997j
2.2613;0.022691-0.14892j
2.277;0.022367-0.14787j
2.2928;0.022046-0.14683j
2.3087;0.021731-0.1458j
2.3247;0.021421-0.14478j
2.3408;0.021114-0.14377j
2.3571;0.020813-0.14276j
2.3734;0.020516-0.14176j
2.3899;0.020223-0.14076j
2.4065;0.019935-0.13978j
2.4232;0.019651-0.1388j
2.44;0.019371-0.13782j
2.4569;0.019095-0.13686j
2.474;0.018823-0.1359j
2.4911;0.018556-0.13495j
2.5084;0.018292-0.134j
2.5258;0.018032-0.13307j
2.5433;0.017776-0.13214j
2.561;0.017523-0.13121j
2.5788;0.017275-0.13029j
2.5967;0.01703-0.12938j
2.6147;0.016788-0.12848j
2.6328;0.01655-0.12758j
2.6511;0.016316-0.12669j
2.6695;0.016085-0.1258j
2.688;0.015857-0.12492j
2.7067;0.015633-0.12405j
2.7254;0.015412-0.12318j
2.7443;0.015194-0.12232j
2.7634;0.014979-0.12147j
2.7826;0.014768-0.12062j
2.8019;0.014559-0.11978j
2.8213;0.014354-0.11894j
2.8409;0.014151-0.11811j
2.8606;0.013951-0.11729j
2.8804;0.013755-0.11647j
2.9004;0.013561-0.11566j
2.9206;0.01337-0.11485j
2.9408;0.013181-0.11405j
2.9612;0.012996-0.11326j
2.9818;0.012813-0.11247j
3.0025;0.012633-0.11168j
3.0233;0.012455-0.1109j
3.0443;0.01228-0.11013j
3.0654;0.012107-0.10936j
3.0867;0.011937-0.1086j
3.1081;0.011769-0.10785j
3.1296;0.011604-0.10709j
3.1514;0.011441-0.10635j
3.1732;0.01128-0.10561j
3.1952;0.011122-0.10487j
3.2174;0.010966-0.10414j
3.2397;0.010812-0.10342j
3.2622;0.010661-0.1027j
3.2849;0.010511-0.10198j
3.3076;0.010364-0.10127j
3.3306;0.010219-0.10057j
3.3537;0.010076-0.099871j
3.377;0.0099346-0.099176j
3.4004;0.0097956-0.098487j
3.424;0.0096585-0.097802j
3.4478;0.0095234-0.097122j
3.4717;0.0093902-0.096447j
3.4958;0.0092589-0.095777j
3.52;0.0091294-0.095111j
3.5445;0.0090018-0.09445j
3.569;0.0088761-0.093794j
3.5938;0.0087521-0.093142j
3.6187;0.0086298-0.092495j
3.6439;0.0085093-0.091853j
3.6691;0.0083905-0.091215j
3.6946;0.0082734-0.090581j
3.7202;0.008158-0.089952j
3.7461;0.0080442-0.089328j
3.772;0.007932-0.088708j
3.7982;0.0078213-0.088092j
3.8246;0.0077123-0.08748j
3.8511;0.0076048-0.086873j
